pass,t_ms,trial,phase,mass,stab,fresh,rpm,m_hat,r_hat,b_hat,sigma,pred
1,181671,8,dispense,5.0337,U,1,55,0.0795,0.1653,0.0237,0.02180,0.1644
1,181856,8,dispense,5.0741,U,1,55,0.1187,0.1510,0.0654,0.02109,0.1987
1,182053,8,dispense,5.0890,U,1,55,0.0971,0.0560,0.0823,0.02189,0.1549
1,182250,8,dispense,5.0811,U,1,55,0.0619,0.0053,0.0742,0.02214,0.1075
1,182430,8,dispense,5.0786,U,1,55,0.0727,0.0514,0.0699,0.02069,0.1270
1,182627,8,dispense,5.1002,U,1,55,0.1280,0.1305,0.0902,0.02180,0.2042
1,182815,8,dispense,5.1305,U,1,55,0.1657,0.1353,0.1217,0.02135,0.2422
1,183012,8,dispense,5.1600,U,1,55,0.1895,0.1141,0.1517,0.02196,0.2619
1,183195,8,dispense,5.1717,U,1,55,0.1781,0.0572,0.1644,0.02093,0.2342
1,183392,8,dispense,5.1659,U,1,55,0.1516,0.0182,0.1588,0.02186,0.1999
1,183576,8,dispense,5.1658,U,1,55,0.1630,0.0572,0.1571,0.02101,0.2193
1,183773,8,dispense,5.1866,U,1,55,0.2128,0.1246,0.1769,0.02187,0.2877
1,183970,8,dispense,5.2200,U,1,55,0.2587,0.1416,0.2109,0.02214,0.3384
1,184151,8,dispense,5.2484,U,1,55,0.2768,0.1121,0.2402,0.02077,0.3464
1,184348,8,dispense,5.2536,U,1,55,0.2513,0.0376,0.2469,0.02182,0.3044
1,184545,8,dispense,5.2402,U,1,55,0.2168,0.0000,0.2331,0.02214,0.2611
1,184725,8,dispense,5.2413,U,1,55,0.2414,0.0706,0.2321,0.02069,0.3005
1,184922,8,dispense,5.2721,U,1,55,0.3121,0.1582,0.2617,0.02180,0.3952
1,185119,8,dispense,5.3027,U,1,55,0.3362,0.1221,0.2945,0.02214,0.4110
1,185298,8,dispense,5.3188,U,1,55,0.3303,0.0687,0.3113,0.02061,0.3887
1,185495,8,dispense,5.3238,U,1,55,0.3226,0.0481,0.3162,0.02178,0.3782
1,185692,8,dispense,5.3229,U,1,55,0.3177,0.0451,0.3150,0.02214,0.3733
1,185873,8,dispense,5.3254,U,1,55,0.3263,0.0625,0.3170,0.02077,0.3834
1,186065,8,dispense,5.3459,U,1,55,0.3700,0.1193,0.3364,0.02137,0.4426
1,186262,8,dispense,5.3751,U,1,55,0.4084,0.1293,0.3662,0.02203,0.4848
1,186446,8,dispense,5.3858,U,1,55,0.3919,0.0551,0.3787,0.02102,0.4477
1,186643,8,dispense,5.3690,U,1,55,0.3403,0.0000,0.3627,0.02188,0.3840
1,186840,8,dispense,5.3608,U,1,55,0.3531,0.0541,0.3520,0.02214,0.4109
1,187019,8,dispense,5.3819,U,1,55,0.4101,0.1400,0.3719,0.02061,0.4863
1,187216,8,dispense,5.4217,U,1,55,0.4702,0.1665,0.4121,0.02178,0.5554
1,187413,8,dispense,5.4501,U,1,55,0.4764,0.0996,0.4425,0.02214,0.5456
1,187594,8,dispense,5.4530,U,1,55,0.4468,0.0246,0.4462,0.02077,0.4945
1,187791,8,dispense,5.4457,U,1,55,0.4305,0.0214,0.4380,0.02182,0.4794
1,187975,8,dispense,5.4510,U,1,55,0.4567,0.0807,0.4418,0.02101,0.5189
1,188172,8,dispense,5.4813,U,1,55,0.5194,0.1504,0.4713,0.02187,0.6007
1,188369,8,dispense,5.5163,U,1,55,0.5549,0.1355,0.5077,0.02214,0.6330
1,188551,8,dispense,5.5382,U,1,55,0.5568,0.0853,0.5305,0.02085,0.6199
1,188748,8,dispense,5.5342,U,1,55,0.5205,0.0137,0.5276,0.02184,0.5676
1,188932,8,dispense,5.5272,U,1,55,0.5139,0.0286,0.5191,0.02101,0.5631
1,189129,8,dispense,5.5370,U,1,55,0.5495,0.0953,0.5276,0.02187,0.6171
1,189317,8,dispense,5.5611,U,1,55,0.5902,0.1274,0.5520,0.02135,0.6648
1,189514,8,dispense,5.5924,U,1,55,0.6266,0.1291,0.5836,0.02196,0.7028
1,189697,8,dispense,5.6110,U,1,55,0.6267,0.0798,0.6034,0.02093,0.6885
1,189894,8,dispense,5.5998,U,1,55,0.5776,0.0000,0.5936,0.02186,0.6214
1,190091,8,dispense,5.5946,U,1,55,0.5866,0.0487,0.5859,0.02214,0.6431
1,190272,8,dispense,5.6165,U,1,55,0.6449,0.1393,0.6065,0.02077,0.7213
1,190469,8,dispense,5.6502,U,1,55,0.6908,0.1462,0.6412,0.02182,0.7710
1,190653,8,dispense,5.6753,U,1,55,0.6990,0.0981,0.6675,0.02101,0.7656
1,190850,8,dispense,5.6819,U,1,55,0.6812,0.0437,0.6748,0.02187,0.7358
1,191047,8,dispense,5.6776,U,1,55,0.6665,0.0300,0.6699,0.02214,0.7183
1,191228,8,dispense,5.6790,U,1,55,0.6787,0.0626,0.6704,0.02077,0.7359
1,191425,8,dispense,5.7002,U,1,55,0.7263,0.1233,0.6906,0.02182,0.8007
1,191610,8,dispense,5.7408,U,1,55,0.7888,0.1710,0.7311,0.02109,0.8737
1,191807,8,dispense,5.7701,U,1,55,0.7992,0.1072,0.7625,0.02189,0.8698
1,192004,8,dispense,5.7671,U,1,55,0.7518,0.0053,0.7608,0.02214,0.7974
1,192185,8,dispense,5.7557,U,1,55,0.7358,0.0109,0.7479,0.02077,0.7801
1,192382,8,dispense,5.7719,U,1,55,0.7928,0.1194,0.7616,0.02182,0.8663
1,192570,8,dispense,5.8100,U,1,55,0.8575,0.1711,0.8002,0.02135,0.9429
1,192768,8,dispense,5.8434,U,1,55,0.8780,0.1211,0.8354,0.02205,0.9523
1,192949,8,dispense,5.8598,U,1,55,0.8705,0.0657,0.8524,0.02079,0.9286
1,193146,8,dispense,5.8623,U,1,55,0.8577,0.0400,0.8548,0.02181,0.9114
1,193331,8,dispense,5.8598,U,1,55,0.8528,0.0406,0.8518,0.02109,0.9051
1,193528,8,dispense,5.8645,U,1,55,0.8690,0.0722,0.8558,0.02189,0.9308
1,193725,8,dispense,5.8865,U,1,55,0.9130,0.1216,0.8772,0.02214,0.9877
1,193906,8,dispense,5.9158,U,1,55,0.9486,0.1313,0.9070,0.02077,1.0230
1,194090,8,settle,5.9238,U,0,0,,,,,
1,194282,8,settle,5.9220,U,0,0,,,,,
1,194474,8,settle,5.9165,U,0,0,,,,,
1,194664,8,settle,5.9214,U,0,0,,,,,
1,194856,8,settle,5.9421,U,0,0,,,,,
1,195047,8,settle,5.9696,U,0,0,,,,,
1,195239,8,settle,5.9897,U,0,0,,,,,
1,195430,8,settle,6.0007,U,0,0,,,,,
1,195622,8,settle,6.0030,U,0,0,,,,,
1,195811,8,settle,6.0018,U,0,0,,,,,
1,196002,8,settle,6.0011,U,0,0,,,,,
1,196195,8,settle,6.0010,U,0,0,,,,,
1,196387,8,settle,6.0009,U,0,0,,,,,
1,196579,8,settle,6.0009,S,0,0,,,,,
1,196767,8,settle,6.0008,U,0,0,,,,,
1,196960,8,settle,6.0008,S,0,0,,,,,
1,197152,8,settle,6.0008,S,0,0,,,,,
1,197343,8,settle,6.0007,S,0,0,,,,,
1,197535,8,settle,6.0007,S,0,0,,,,,
1,197725,8,settle,6.0006,S,0,0,,,,,
1,197917,8,settle,6.0006,S,0,0,,,,,
1,198108,8,settle,6.0005,U,0,0,,,,,
1,198299,8,settle,6.0005,S,0,0,,,,,
1,198490,8,settle,6.0005,S,0,0,,,,,
1,198682,8,settle,6.0005,S,0,0,,,,,
1,198873,8,settle,6.0005,S,0,0,,,,,
1,199065,8,settle,6.0005,S,0,0,,,,,
1,199256,8,settle,6.0004,S,0,0,,,,,
1,199446,8,settle,6.0004,S,0,0,,,,,
1,199638,8,settle,6.0004,S,0,0,,,,,
1,199830,8,settle,6.0004,S,0,0,,,,,
1,200021,8,settle,6.0004,S,0,0,,,,,
1,200307,8,settle,6.0004,S,0,0,,,,,
1,200499,8,settle,6.0004,S,0,0,,,,,
1,200691,8,settle,6.0004,S,0,0,,,,,
1,200883,8,settle,6.0004,S,0,0,,,,,
1,201081,8,settle,6.0004,S,0,0,,,,,
1,201268,8,settle,6.0005,S,0,0,,,,,
1,201456,8,settle,6.0005,S,0,0,,,,,
1,201647,8,settle,6.0005,S,0,0,,,,,
1,201839,8,settle,6.0005,S,0,0,,,,,
1,202029,8,settle,6.0005,S,0,0,,,,,
1,202221,8,settle,6.0005,S,0,0,,,,,
1,202412,8,settle,6.0005,S,0,0,,,,,
1,202604,8,settle,6.0005,S,0,0,,,,,
1,202796,8,settle,6.0005,S,0,0,,,,,
1,202984,8,settle,6.0005,S,0,0,,,,,
1,203177,8,settle,6.0006,S,0,0,,,,,
1,204615,9,preroll,6.0007,S,1,0,0.0000,0.0000,0.0000,0.01649,0.0000
1,204811,9,preroll,6.0008,S,1,0,0.0004,0.0008,0.0001,0.01809,0.0000
1,205007,9,preroll,6.0008,S,0,0,0.0005,0.0005,0.0003,0.02860,0.0000
1,205189,9,preroll,6.0008,S,1,0,-0.0001,0.0000,0.0001,0.02101,0.0000
1,205384,9,preroll,6.0009,S,1,0,0.0005,0.0009,0.0002,0.01973,0.0000
1,205580,9,preroll,6.0009,S,0,0,0.0007,0.0006,0.0004,0.03004,0.0000
1,205762,9,preroll,6.0015,U,1,0,0.0011,0.0007,0.0008,0.02141,0.0000
1,205958,9,preroll,6.0016,U,1,0,0.0009,0.0000,0.0009,0.01990,0.0000
1,206157,9,dispense,6.0016,U,0,55,0.0009,0.0174,0.0009,0.02343,0.0052
1,206337,9,dispense,6.0017,U,1,55,0.0042,0.0444,0.0010,0.01851,0.0153
1,206534,9,dispense,6.0018,U,1,55,0.0080,0.0556,0.0013,0.02175,0.0219
1,206720,9,dispense,6.0019,U,1,55,0.0075,0.0530,0.0016,0.02115,0.0208
1,206918,9,dispense,6.0018,S,1,55,0.0073,0.0533,0.0015,0.02201,0.0206
1,207115,9,dispense,6.0020,U,1,55,0.0079,0.0547,0.0016,0.02216,0.0216
1,207295,9,dispense,6.0075,U,1,55,0.0199,0.0712,0.0067,0.02069,0.0377
1,207484,9,dispense,6.0061,U,1,55,0.0098,0.0445,0.0063,0.02109,0.0209
1,207681,9,dispense,6.0027,U,1,55,0.0031,0.0414,0.0025,0.02197,0.0135
1,207879,9,dispense,6.0032,U,1,55,0.0103,0.0599,0.0025,0.02223,0.0253
1,208059,9,dispense,6.0310,U,1,55,0.0725,0.1496,0.0286,0.02071,0.1099
1,208256,9,dispense,6.0733,U,1,55,0.1313,0.1678,0.0716,0.02180,0.1733
1,208440,9,dispense,6.0992,U,1,55,0.1304,0.0920,0.0996,0.02101,0.1534
1,208637,9,dispense,6.0988,U,1,55,0.0955,0.0178,0.0999,0.02187,0.0999
1,208834,9,dispense,6.0907,U,1,55,0.0834,0.0251,0.0905,0.02214,0.0897
1,209016,9,dispense,6.0924,U,1,55,0.1017,0.0700,0.0913,0.02085,0.1192
1,209213,9,dispense,6.1155,U,1,55,0.1522,0.1298,0.1135,0.02184,0.1847
1,209397,9,dispense,6.1524,U,1,55,0.2029,0.1562,0.1508,0.02101,0.2420
1,209594,9,dispense,6.1738,U,1,55,0.2004,0.0843,0.1742,0.02187,0.2215
1,209791,9,dispense,6.1633,U,1,55,0.1476,0.0000,0.1648,0.02214,0.1476
1,209971,9,dispense,6.1520,U,1,55,0.1433,0.0265,0.1514,0.02069,0.1500
1,210168,9,dispense,6.1682,U,1,55,0.1980,0.1214,0.1658,0.02180,0.2284
1,210365,9,dispense,6.2024,U,1,55,0.2521,0.1519,0.2007,0.02214,0.2901
1,210545,9,dispense,6.2292,U,1,55,0.2637,0.1062,0.2290,0.02069,0.2902
1,210737,9,dispense,6.2411,U,1,55,0.2550,0.0589,0.2414,0.02135,0.2698
1,210934,9,dispense,6.2434,U,1,55,0.2475,0.0449,0.2433,0.02203,0.2587
1,211118,9,dispense,6.2453,U,1,55,0.2522,0.0568,0.2447,0.02102,0.2664
1,211315,9,dispense,6.2600,U,1,55,0.2845,0.1001,0.2586,0.02188,0.3096
1,211512,9,dispense,6.2892,U,1,55,0.3308,0.1340,0.2877,0.02214,0.3643
1,211693,9,dispense,6.3116,U,1,55,0.3414,0.0979,0.3113,0.02077,0.3659
1,211890,9,dispense,6.3099,U,1,55,0.3075,0.0211,0.3110,0.02182,0.3128
1,212075,9,dispense,6.3041,U,1,55,0.2995,0.0294,0.3038,0.02109,0.3068
1,212272,9,dispense,6.3088,U,1,55,0.3220,0.0773,0.3075,0.02189,0.3414
1,212469,9,dispense,6.3322,U,1,55,0.3688,0.1271,0.3305,0.02214,0.4006
1,212650,9,dispense,6.3651,U,1,55,0.4099,0.1418,0.3638,0.02077,0.4454
1,212847,9,dispense,6.3784,U,1,55,0.3952,0.0625,0.3792,0.02182,0.4109
1,213031,9,dispense,6.3702,U,1,55,0.3595,0.0021,0.3711,0.02101,0.3600
1,213228,9,dispense,6.3624,U,1,55,0.3572,0.0336,0.3618,0.02187,0.3656
1,213425,9,dispense,6.3760,U,1,55,0.4024,0.1105,0.3741,0.02214,0.4300
1,213606,9,dispense,6.4152,U,1,55,0.4708,0.1771,0.4129,0.02077,0.5151
1,213803,9,dispense,6.4523,U,1,55,0.5005,0.1361,0.4518,0.02182,0.5345
1,213991,9,dispense,6.4659,U,1,55,0.4797,0.0511,0.4667,0.02135,0.4925
1,214188,9,dispense,6.4586,U,1,55,0.4486,0.0097,0.4593,0.02196,0.4511
1,214371,9,dispense,6.4545,U,1,55,0.4545,0.0458,0.4537,0.02093,0.4659
1,214569,9,dispense,6.4682,U,1,55,0.4937,0.1059,0.4665,0.02195,0.5202
1,214752,9,dispense,6.5013,U,1,55,0.5487,0.1545,0.4994,0.02095,0.5873
1,214949,9,dispense,6.5337,U,1,55,0.5762,0.1256,0.5331,0.02185,0.6076
1,215146,9,dispense,6.5376,U,1,55,0.5395,0.0262,0.5388,0.02214,0.5460
1,215327,9,dispense,6.5235,U,1,55,0.5067,0.0000,0.5240,0.02077,0.5067
1,215523,9,dispense,6.5255,U,1,55,0.5362,0.0775,0.5238,0.02173,0.5556
1,215720,9,dispense,6.5499,U,1,55,0.5897,0.1366,0.5480,0.02212,0.6239
1,215900,9,dispense,6.5818,U,1,55,0.6256,0.1377,0.5807,0.02069,0.6600
1,216097,9,dispense,6.6001,U,1,55,0.6230,0.0780,0.6004,0.02180,0.6425
1,216294,9,dispense,6.6038,U,1,55,0.6077,0.0404,0.6041,0.02214,0.6178
1,216474,9,dispense,6.6052,U,1,55,0.6104,0.0518,0.6047,0.02069,0.6233
1,216671,9,dispense,6.6136,U,1,55,0.6301,0.0809,0.6126,0.02180,0.6503
1,216868,9,dispense,6.6320,U,1,55,0.6606,0.1055,0.6308,0.02214,0.6869
1,217049,9,dispense,6.6601,U,1,55,0.6989,0.1296,0.6588,0.02077,0.7313
1,217240,9,dispense,6.6726,U,1,55,0.6901,0.0667,0.6731,0.02128,0.7068
1,217437,9,dispense,6.6670,U,1,55,0.6601,0.0159,0.6677,0.02201,0.6641
1,217622,9,dispense,6.6664,U,1,55,0.6704,0.0549,0.6655,0.02110,0.6841
1,217819,9,dispense,6.6797,U,1,55,0.7041,0.1014,0.6782,0.02190,0.7295
1,218016,9,dispense,6.7095,U,1,55,0.7523,0.1370,0.7079,0.02214,0.7865
1,218195,9,dispense,6.7357,U,1,55,0.7705,0.1111,0.7352,0.02061,0.7982
1,218392,9,dispense,6.7386,U,1,55,0.7418,0.0328,0.7397,0.02178,0.7500
1,218589,9,dispense,6.7307,U,1,55,0.7225,0.0197,0.7308,0.02214,0.7274
1,218770,9,dispense,6.7309,U,1,55,0.7375,0.0632,0.7298,0.02077,0.7533
1,218967,9,dispense,6.7526,U,1,55,0.7877,0.1272,0.7506,0.02182,0.8195
1,219151,9,dispense,6.7881,U,1,55,0.8373,0.1535,0.7865,0.02101,0.8756
1,219348,9,dispense,6.8134,U,1,55,0.8453,0.0981,0.8135,0.02187,0.8698
1,219545,9,dispense,6.8130,U,1,55,0.8101,0.0192,0.8140,0.02214,0.8149
1,219726,9,dispense,6.8084,U,1,55,0.8052,0.0328,0.8080,0.02077,0.8134
1,219923,9,dispense,6.8110,U,1,55,0.8214,0.0695,0.8100,0.02182,0.8388
1,220108,9,dispense,6.8358,U,1,55,0.8738,0.1370,0.8338,0.02109,0.9081
1,220305,9,dispense,6.8733,U,1,55,0.9246,0.1524,0.8718,0.02189,0.9627
1,220493,9,dispense,6.8960,U,1,55,0.9235,0.0857,0.8963,0.02135,0.9449
1,220690,9,dispense,6.8864,U,1,55,0.8723,0.0000,0.8879,0.02196,0.8723
1,220872,9,dispense,6.8759,U,1,55,0.8675,0.0261,0.8754,0.02085,0.8740
1,221069,9,dispense,6.8893,U,1,55,0.9154,0.1117,0.8871,0.02183,0.9433
1,221266,9,dispense,6.9224,U,1,55,0.9709,0.1508,0.9206,0.02214,1.0086
1,221447,9,dispense,6.9483,U,1,55,0.9820,0.1049,0.9481,0.02077,1.0082
1,221644,9,dispense,6.9555,U,1,55,0.9633,0.0446,0.9562,0.02182,0.9745
1,221841,9,dispense,6.9560,U,1,55,0.9585,0.0440,0.9557,0.02214,0.9695
1,222021,9,dispense,6.9595,U,1,55,0.9692,0.0654,0.9587,0.02069,0.9855
1,222218,9,dispense,6.9735,U,1,55,0.9972,0.0970,0.9723,0.02180,1.0215
1,222415,9,dispense,7.0004,U,1,55,1.0388,0.1264,0.9990,0.02214,1.0704
1,222596,9,dispense,7.0255,U,1,55,1.0590,0.1098,1.0249,0.02077,1.0865
1,222793,9,dispense,7.0252,U,1,55,1.0249,0.0247,1.0264,0.02182,1.0310
1,222977,9,dispense,7.0189,U,1,55,1.0130,0.0247,1.0188,0.02101,1.0192
1,223174,9,dispense,7.0232,U,1,55,1.0356,0.0759,1.0219,0.02187,1.0546
1,223371,9,dispense,7.0540,U,1,55,1.1005,0.1519,1.0517,0.02214,1.1384
1,223550,9,dispense,7.0854,U,1,55,1.1280,0.1309,1.0847,0.02061,1.1607
1,223742,9,dispense,7.0934,U,1,55,1.1028,0.0435,1.0945,0.02133,1.1137
1,223939,9,dispense,7.0865,U,1,55,1.0779,0.0154,1.0869,0.02203,1.0818
1,224137,9,dispense,7.0820,U,1,55,1.0828,0.0481,1.0812,0.02223,1.0948
1,224317,9,dispense,7.0951,U,1,55,1.1191,0.1060,1.0935,0.02071,1.1456
1,224514,9,dispense,7.1295,U,1,55,1.1790,0.1548,1.1274,0.02180,1.2177
1,224698,9,dispense,7.1606,U,1,55,1.2012,0.1221,1.1601,0.02101,1.2317
1,224895,9,dispense,7.1717,U,1,55,1.1838,0.0523,1.1724,0.02187,1.1969
1,225092,9,dispense,7.1683,U,1,55,1.1645,0.0263,1.1685,0.02214,1.1710
1,225273,9,dispense,7.1690,U,1,55,1.1750,0.0587,1.1681,0.02077,1.1896
1,225470,9,dispense,7.1812,U,1,55,1.2036,0.0956,1.1799,0.02182,1.2275
1,225655,9,dispense,7.2120,U,1,55,1.2559,0.1459,1.2101,0.02109,1.2924
1,225852,9,dispense,7.2464,U,1,55,1.2918,0.1345,1.2455,0.02189,1.3255
1,226049,9,dispense,7.2543,U,1,55,1.2615,0.0381,1.2554,0.02214,1.2711
1,226228,9,dispense,7.2386,U,1,55,1.2191,0.0000,1.2395,0.02061,1.2191
1,226425,9,dispense,7.2343,U,1,55,1.2385,0.0632,1.2329,0.02178,1.2542
1,226622,9,dispense,7.2525,U,1,55,1.2854,0.1228,1.2507,0.02214,1.3161
1,226803,9,dispense,7.2894,U,1,55,1.3407,0.1617,1.2876,0.02077,1.3811
1,226995,9,dispense,7.3136,U,1,55,1.3450,0.0964,1.3139,0.02137,1.3691
1,227192,9,dispense,7.3164,U,1,55,1.3177,0.0295,1.3172,0.02203,1.3250
1,227376,9,dispense,7.3139,U,1,55,1.3132,0.0376,1.3135,0.02102,1.3226
1,227573,9,dispense,7.3209,U,1,55,1.3363,0.0808,1.3197,0.02188,1.3565
1,227770,9,dispense,7.3424,U,1,55,1.3758,0.1181,1.3410,0.02214,1.4053
1,227951,9,dispense,7.3766,U,1,55,1.4230,0.1477,1.3751,0.02077,1.4599
1,228148,9,dispense,7.3906,U,1,55,1.4087,0.0649,1.3914,0.02182,1.4249
1,228333,9,dispense,7.3813,U,1,55,1.3689,0.0000,1.3823,0.02109,1.3689
1,228529,9,dispense,7.3770,U,1,55,1.3768,0.0470,1.3760,0.02180,1.3885
1,228726,9,dispense,7.3933,U,1,55,1.4229,0.1162,1.3914,0.02212,1.4520
1,228906,9,dispense,7.4267,U,1,55,1.4742,0.1536,1.4250,0.02069,1.5126
1,229103,9,dispense,7.4505,U,1,55,1.4817,0.0975,1.4506,0.02180,1.5061
1,229300,9,dispense,7.4499,U,1,55,1.4470,0.0195,1.4509,0.02214,1.4518
1,229481,9,dispense,7.4432,U,1,55,1.4374,0.0258,1.4429,0.02077,1.4438
1,229678,9,dispense,7.4462,U,1,55,1.4572,0.0723,1.4450,0.02182,1.4753
1,229862,9,dispense,7.4747,U,1,55,1.5178,0.1505,1.4724,0.02101,1.5554
1,230059,9,dispense,7.5118,U,1,55,1.5624,0.1483,1.5106,0.02187,1.5995
1,230247,9,dispense,7.5298,U,1,55,1.5507,0.0687,1.5304,0.02135,1.5678
1,230444,9,dispense,7.5281,U,1,55,1.5246,0.0226,1.5287,0.02196,1.5302
1,230629,9,dispense,7.5286,U,1,55,1.5334,0.0550,1.5277,0.02110,1.5471
1,230826,9,dispense,7.5388,U,1,55,1.5587,0.0897,1.5376,0.02190,1.5811
1,231010,9,dispense,7.5665,U,1,55,1.6067,0.1377,1.5647,0.02101,1.6411
1,231207,9,dispense,7.6044,U,1,55,1.6549,0.1490,1.6030,0.02188,1.6921
1,231404,9,dispense,7.6256,U,1,55,1.6501,0.0786,1.6260,0.02214,1.6698
1,231583,9,dispense,7.6132,U,1,55,1.5965,0.0000,1.6147,0.02061,1.5965
1,231780,9,dispense,7.5966,U,1,55,1.5831,0.0174,1.5964,0.02178,1.5874
1,231977,9,dispense,7.5991,U,1,55,1.6129,0.0836,1.5976,0.02214,1.6338
1,232158,9,dispense,7.6265,U,1,55,1.6688,0.1484,1.6245,0.02077,1.7059
1,232355,9,dispense,7.6595,U,1,55,1.7047,0.1355,1.6586,0.02182,1.7386
1,232540,9,dispense,7.6733,U,1,55,1.6895,0.0589,1.6740,0.02109,1.7043
1,232737,9,dispense,7.6752,U,1,55,1.6773,0.0385,1.6753,0.02189,1.6869
1,232934,9,dispense,7.6787,U,1,55,1.6879,0.0637,1.6779,0.02214,1.7038
1,233115,9,dispense,7.6891,U,1,55,1.7079,0.0868,1.6881,0.02077,1.7296
1,233312,9,dispense,7.7142,U,1,55,1.7508,0.1247,1.7126,0.02182,1.7820
1,233500,9,dispense,7.7405,U,1,55,1.7761,0.1150,1.7397,0.02135,1.8048
1,233697,9,dispense,7.7381,U,1,55,1.7347,0.0165,1.7395,0.02196,1.7388
1,233879,9,dispense,7.7287,U,1,55,1.7189,0.0154,1.7286,0.02085,1.7228
1,234076,9,dispense,7.7360,U,1,55,1.7528,0.0885,1.7342,0.02183,1.7749
1,234273,9,dispense,7.7663,U,1,55,1.8122,0.1486,1.7643,0.02214,1.8494
1,234453,9,dispense,7.8001,U,1,55,1.8452,0.1377,1.7992,0.02069,1.8797
1,234650,9,dispense,7.8108,U,1,55,1.8231,0.0507,1.8118,0.02180,1.8358
1,234847,9,dispense,7.8051,U,1,55,1.7976,0.0170,1.8055,0.02214,1.8018
1,235028,9,dispense,7.7994,U,1,55,1.7974,0.0390,1.7988,0.02077,1.8071
1,235225,9,dispense,7.8101,U,1,55,1.8314,0.0966,1.8085,0.02182,1.8556
1,235409,9,dispense,7.8423,U,1,55,1.8891,0.1548,1.8403,0.02101,1.9278
1,235606,9,dispense,7.8691,U,1,55,1.9050,0.1095,1.8689,0.02187,1.9323
1,235803,9,dispense,7.8750,U,1,55,1.8802,0.0376,1.8758,0.02214,1.8896
1,235982,9,dispense,7.8735,U,1,55,1.8734,0.0362,1.8733,0.02061,1.8824
1,236179,9,dispense,7.8793,U,1,55,1.8924,0.0747,1.8782,0.02178,1.9111
1,236376,9,dispense,7.8971,U,1,55,1.9259,0.1077,1.8958,0.02214,1.9528
1,236557,9,dispense,7.9291,U,1,55,1.9732,0.1442,1.9275,0.02077,2.0093
1,236749,9,settle,7.9461,U,0,0,,,,,
1,236936,9,settle,7.9667,U,0,0,,,,,
1,237125,9,settle,7.9544,U,0,0,,,,,
1,237317,9,settle,7.9409,U,0,0,,,,,
1,237508,9,settle,7.9539,U,0,0,,,,,
1,237698,9,settle,7.9683,U,0,0,,,,,
1,237889,9,settle,7.9712,U,0,0,,,,,
1,238081,9,settle,7.9708,U,0,0,,,,,
1,238273,9,settle,7.9706,U,0,0,,,,,
1,238465,9,settle,7.9705,U,0,0,,,,,
1,238655,9,settle,7.9704,U,0,0,,,,,
1,238846,9,settle,7.9704,S,0,0,,,,,
1,239037,9,settle,7.9703,U,0,0,,,,,
1,239230,9,settle,7.9703,S,0,0,,,,,
1,239422,9,settle,7.9703,S,0,0,,,,,
1,239610,9,settle,7.9702,S,0,0,,,,,
1,239803,9,settle,7.9702,S,0,0,,,,,
1,239995,9,settle,7.9702,S,0,0,,,,,
1,240187,9,settle,7.9701,S,0,0,,,,,
1,240376,9,settle,7.9701,S,0,0,,,,,
1,240567,9,settle,7.9700,S,0,0,,,,,
1,240759,9,settle,7.9700,S,0,0,,,,,
1,240950,9,settle,7.9700,S,0,0,,,,,
1,241142,9,settle,7.9700,S,0,0,,,,,
1,241332,9,settle,7.9700,S,0,0,,,,,
1,241524,9,settle,7.9700,S,0,0,,,,,
1,241715,9,settle,7.9700,S,0,0,,,,,
1,241907,9,settle,7.9700,S,0,0,,,,,
1,242100,9,settle,7.9699,S,0,0,,,,,
1,242290,9,settle,7.9699,S,0,0,,,,,
1,242480,9,settle,7.9699,S,0,0,,,,,
1,242673,9,settle,7.9699,S,0,0,,,,,
1,242960,9,settle,7.9700,S,0,0,,,,,
1,243149,9,settle,7.9700,S,0,0,,,,,
1,243341,9,settle,7.9700,S,0,0,,,,,
1,243533,9,settle,7.9700,S,0,0,,,,,
1,243725,9,settle,7.9700,S,0,0,,,,,
1,243915,9,settle,7.9700,S,0,0,,,,,
1,244106,9,settle,7.9700,S,0,0,,,,,
1,244298,9,settle,7.9704,U,0,0,,,,,
1,244490,9,settle,7.9704,U,0,0,,,,,
1,244681,9,settle,7.9705,U,0,0,,,,,
1,244871,9,settle,7.9706,U,0,0,,,,,
1,245062,9,settle,7.9706,S,0,0,,,,,
1,245254,9,settle,7.9707,U,0,0,,,,,
1,245446,9,settle,7.9707,S,0,0,,,,,
1,245638,9,settle,7.9708,U,0,0,,,,,
1,245826,9,settle,7.9708,S,0,0,,,,,
1,247265,10,preroll,7.9709,S,1,0,0.0000,0.0000,0.0000,0.01649,0.0000
1,247461,10,preroll,7.9709,S,0,0,0.0000,0.0000,0.0000,0.02711,0.0000
1,247655,10,preroll,7.9709,S,1,0,0.0000,0.0000,0.0000,0.02182,0.0000
1,247850,10,preroll,7.9709,S,0,0,0.0000,0.0000,0.0000,0.03184,0.0000
1,248030,10,preroll,7.9709,S,1,0,0.0000,0.0000,0.0000,0.02160,0.0000
1,248225,10,preroll,7.9709,S,0,0,0.0000,0.0000,0.0000,0.03154,0.0000
1,248414,10,preroll,7.9709,S,1,0,0.0000,0.0000,0.0000,0.02241,0.0000
1,248610,10,preroll,7.9709,S,0,0,0.0000,0.0000,0.0000,0.03242,0.0000
1,248807,10,dispense,7.9709,S,1,55,0.0000,0.0174,0.0000,0.01753,0.0044
1,248989,10,dispense,7.9709,S,0,55,0.0032,0.0444,0.0000,0.02645,0.0143
